order_id,order_date,customer_id,country,category,product,quantity,unit_price,discount_pct,shipping_cost,returned
ORD-001406,2024-04-19,CUST-00468,FR,Home,Chair,2,242.01,0.0,-5.0,False
ORD-001407,2024-06-25,CUST-00356,Netherlands,Electronics,Monitor,4,330.22,0.0,11.08,False
ORD-001408,2025-04-25,CUST-01275,DE,Grocery,Coffee Beans,1,179.0,5.0,,False
ORD-001409,2025-07-29,CUST-00797,ES,Grocery,Pasta,2,235.2,5.0,9.67,False
ORD-001410,2025-11-05,CUST-00594,IT,Beauty,Perfume,5,343.46,0.0,13.54,False
ORD-001411,2025-10-26,,Netherlands,Grocery,Coffee Beans,1,52.57,0.0,5.22,TRUE
ORD-001412,2024-08-02,CUST-00006,Belgium,Toys,Doll,2,377.12,,4.22,False
ORD-001413,2025-06-15,CUST-00346,BE,Electronics,Headphones,5,154.1,30.0,10.37,True
ORD-001414,2024-11-24,CUST-00281,IT,Toys,Doll,1,-9.99,25.0,10.26,False
ORD-001415,2025-09-30,CUST-00583,Belgium,Electronics,Monitor,3,84.61,15.0,11.45,False
ORD-001416,2025-11-01,CUST-01185,NL,Grocery,Coffee Beans,3,93.08,0.0,14.48,False
ORD-001417,2025-01-30,CUST-01124,UK,Toys,Doll,4,99.42,15.0,7.51,False
ORD-003518,2024-02-03,CUST-00531,FR,Toys,Doll,3,255.76,15.0,3.65,False
ORD-001419,2024-07-17,CUST-00151,,Beauty,Shampoo,1,82.07,20.0,5.31,False
ORD-001420,2025-12-11,,NL,Toys,Action Figure,2,276.01,15.0,5.09,False
ORD-001421,2024-04-07,CUST-00763,FR,Beauty,Perfume,4,237.57,15.0,3.76,False
ORD-001422,2025-06-01,CUST-00907,FR,Fashion,Sneakers,0,223.87,10.0,14.59,False
ORD-001423,2025-02-26,CUST-01290,UK,Beauty,Perfume,4,130.43,0.0,14.82,False
,2024-11-22,CUST-00960,NL,Sports,Yoga Mat,4,62.9,20.0,2.79,False
ORD-001425,2024-03-06,CUST-00358,belgique,Toys,Action Figure,2,278.8,10.0,5.06,yes
ORD-001426,2025-06-07,CUST-00098,DE,Toys,Puzzle,4,297.84,0.0,13.14,False
ORD-001427,2025-03-14,CUST-00635,NL,Beauty,Sunscreen,3,47.29,0.0,7.61,False
ORD-001428,2025-10-27,CUST-00677,NL,Fashion,T-Shirt,2,282.76,,12.6,False
ORD-001429,2024-07-09,CUST-00066,UK,Sports,Football,1,317.87,0.0,3.63,False
ORD-001430,2024-03-07,CUST-01045,BE,Electronics,Mouse,4,247.09,0.0,1.91,False
ORD-001431,2024-12-05,CUST-01201,NL,Electronics,Monitor,4,11.83,0.0,8.83,False
ORD-001432,2025-11-28,CUST-00174,IT,Electronics,Monitor,1,22.12,0.0,1.25,False
ORD-001433,2025-04-18,CUST-00637,DE,Fashion,T-Shirt,1,312.0,30.0,,False
ORD-001434,2025-08-02,CUST-00417,Netherlands,Toys,Action Figure,1,135.12,15.0,0.9,False
ORD-001435,2024-06-09,CUST-00593,,Beauty,Perfume,-3,283.92,10.0,8.03,False
ORD-001436,2024-05-13,CUST-00104,U.K.,Fashion,Sneakers,1,64.13,0.0,9.84,False
ORD-001437,2025-12-01,CUST-00549,ES,Fashion,Jeans,4,125.5,0.0,9.35,False
ORD-001438,2024-01-14,CUST-00713,FR,Grocery,Tea,4,382.14,0.0,9.28,False
ORD-001439,2024-09-21,CUST-01288,UK,Toys,Lego Set,1,393.98,0.0,6.16,False
ORD-001440,2024-08-16,CUST-00600,FR,Electronics,Monitor,5,392.25,20.0,0.76,False
ORD-001441,2025-04-21,CUST-00112,NL,Fashion,Jacket,3,160.74,20.0,8.64,False
ORD-001442,2025-08-03,CUST-00415,DE,Fashion,Sneakers,1,78.07,0.0,0.07,False
ORD-001443,2025-02-11,CUST-00195,ES,Fashion,Cap,1,32.65,0.0,9.34,False
ORD-000258,2025-06-16,CUST-00508,belgique,Toys,Doll,2,95.39,0.0,9.34,False
ORD-001445,2025-05-17,CUST-00017,UK,,Monitor,1,207.9,10.0,3.76,False
ORD-001446,2024-07-26,CUST-01241,NL,Toys,Board Game,3,118.35,25.0,9.83,0
ORD-001447,2024-02-12,CUST-00587,ES,Toys,Board Game,1,335.88,10.0,5.4,False
ORD-001448,2025-10-16,CUST-00994,Belgium,Beauty,Moisturizer,1,376.72,,3.89,False
ORD-001449,2024-04-27,CUST-00553,ES,Home,Coffee Maker,3,326.58,5.0,12.73,False
ORD-001450,2024-06-30,CUST-01092,DE,Grocery,Pasta,1,256.61,0.0,7.87,True
ORD-001451,2025-10-19,CUST-00960,IT,Beauty,Shampoo,4,336.36,25.0,13.55,False
ORD-001452,2025-07-06,CUST-00283,NL,Home,Chair,2,358.99,25.0,14.59,False
ORD-001453,2025-11-21,CUST-01142,DE,Fashion,Jacket,5,379.12,10.0,12.86,False
ORD-001454,2024-09-07,CUST-00190,DE,Sports,Water Bottle,5,42.1,20.0,0.83,False
ORD-001455,2024-12-16,CUST-01330,NL,Grocery,Olive Oil,3,96.74,25.0,8.39,False
ORD-001456,2024-06-08,CUST-01141,IT,Electronics,Mouse,2,15.26,15.0,10.54,False
ORD-001457,2025-09-06,CUST-00142,FRANCE,Toys,Board Game,3,237.22,30.0,10.8,False
ORD-001458,2024-08-05,CUST-00464,FR,Sports,Yoga Mat,2,5.89,0.0,11.46,False
ORD-001459,2025-04-02,CUST-00615,BE,Sports,Tennis Racket,3,82.14,0.0,14.21,False
ORD-001460,2025-09-24,CUST-00828,FR,Home,Vacuum,2,197.41,0.0,10.94,False
ORD-001461,not-a-date,CUST-00985,DE,Toys,Board Game,1,149.11,,4.79,True
ORD-001462,2025-02-19,CUST-00239,ES,Fashion,Cap,5,174.63,5.0,1.25,False
ORD-001463,2024-10-27,CUST-00954,FRANCE,Home,Vacuum,1,336.9,5.0,13.97,False
ORD-001464,2024-10-08,CUST-01052,BE,Beauty,,4,391.31,5.0,10.38,False
ORD-001465,2025-10-26,,UK,Grocery,Tea,5,282.71,25.0,8.83,False
ORD-001466,2024-05-15,CUST-00762,NL,Grocery,Olive Oil,2,285.3,20.0,9.69,False
ORD-001467,2025-07-06,CUST-01196,FR,Electronics,Mouse,4,376.05,0.0,1.91,False
ORD-001468,2024-09-27,CUST-00629,NL,Sports,Tennis Racket,1,392.27,0.0,8.0,False
ORD-001469,2025-12-20,CUST-00889,BE,Grocery,Pasta,4,198.03,0.0,3.64,False
ORD-001470,2025-07-19,CUST-00177,NL,Beauty,Razor,5,88.14,10.0,1.15,False
ORD-004067,2025-08-21,CUST-00201,UK,Sports,Tennis Racket,3,376.13,0.0,6.94,False
ORD-001472,2024-01-09,CUST-01202,FR,Fashion,Jeans,2,30.71,0.0,14.85,True
ORD-001473,2024-02-26,CUST-01029,FR,Sports,Dumbbells,3,213.95,150,13.97,False
ORD-001474,2025-07-10,CUST-00364,IT,Electronics,USB-C Cable,1,300.74,15.0,10.49,True
ORD-001475,2025-09-05,CUST-01270,BE,Grocery,Tea,5,242.34,ten,4.44,False
ORD-001476,2025-08-06,CUST-00467,ES,Electronics,Mouse,5,292.46,0.0,14.07,False
,2024-10-17,CUST-01239,NL,Electronics,Monitor,2,291.53,0.0,8.68,
ORD-001478,2024-06-04,CUST-00852,ES,Sports,Yoga Mat,1,377.98,0.0,6.29,False
ORD-001479,2024-11-17,CUST-01131,DE,Fashion,Jeans,5,261.65,25.0,12.0,False
ORD-001480,2024-08-18,CUST-00453,IT,Home,Vacuum,2,170.66,5.0,0.66,
ORD-001481,2024-07-25,CUST-00897,DE,Grocery,Olive Oil,1,107.42,0.0,5.07,False
ORD-001482,2025-03-14,CUST-00718,DE,Fashion,T-Shirt,3,106.01,0.0,12.4,False
ORD-003139,2025-01-15,CUST-00352,ES,Toys,Doll,2,231.78,20.0,9.36,False
ORD-001484,2025-02-20,CUST-00774,DE,Grocery,Chocolate,5,89.82,0.0,5.17,False
ORD-001485,2024-06-18,CUST-00772,DE,Electronics,Keyboard,1,92.83,0.0,10.08,False
ORD-001486,2024-06-19,,BE,,Action Figure,5,84.95,0.0,14.47,False
ORD-001487,2025-01-29,CUST-01047,IT,Electronics,Headphones,1,34.83,25.0,9.38,TRUE
ORD-001488,2024-06-12,CUST-00048,FR,Toys,Action Figure,3,159.81,0.0,11.33,1
ORD-001489,2024-10-18,CUST-00583,FR,Beauty,Shampoo,3,371.8,0.0,6.2,False
ORD-001490,2025-09-08,CUST-01265,ES,Fashion,T-Shirt,5,269.04,20.0,1.71,False
ORD-001491,2025-01-14,CUST-00457,NL,,Olive Oil,1,251.77,0.0,6.72,False
ORD-001492,2025-12-27,CUST-00519,Belgium,,Yoga Mat,1,392.46,0.0,8.9,False
ORD-001493,2024-10-17,CUST-00191,UK,Sports,Tennis Racket,4,137.34,10.0,14.41,False
ORD-001494,2025-06-16,CUST-01192,IT,Electronics,Keyboard,5,268.78,10.0,3.56,False
ORD-001495,2025-02-23,CUST-00474,de,Electronics,USB-C Cable,1,168.69,20.0,4.66,False
ORD-001496,2024-04-24,CUST-00228,IT,Fashion,Cap,2,368.75,0.0,2.06,False
ORD-001497,2025-11-24,CUST-00427,DE,Beauty,,1,263.94,0.0,3.13,False
ORD-001498,2025-02-22,CUST-00936,BE,Electronics,Keyboard,,358.03,0.0,13.88,False
ORD-001499,2024-09-29,CUST-00040,NL,Sports,Football,4,28.36,25.0,14.92,False
ORD-001500,2024-01-28,CUST-00074,NL,Grocery,Olive Oil,5,71.25,0.0,1.1,False
ORD-001501,2024-10-15,CUST-01053,BE,Fashion,Cap,3,59.66,15.0,12.5,False
ORD-001502,2025-01-03,CUST-00514,IT,Sports,Dumbbells,2,307.91,0.0,11.39,False
ORD-001503,2024-03-02,CUST-00854,DE,Grocery,Chocolate,1,331.87,25.0,9.99,False
ORD-001504,2024-10-09,CUST-00220,ES,Electronics,,5,81.87,15.0,5.24,False
ORD-001505,2025-12-13,CUST-01196,BE,Fashion,Sneakers,2,291.82,0.0,5.57,False
ORD-001506,2024-11-15,CUST-00551,NL,Sports,Football,4,370.65,0.0,7.09,False
ORD-001507,2025-01-03,CUST-00095,UK,Fashion,Sneakers,1,46.75,0.0,6.02,False
ORD-001508,2025-06-28,CUST-00013,DE,Home,Chair,2,103.67,15.0,14.24,False
ORD-001509,2025-05-18,CUST-00152,ES,Toys,Board Game,3,168.95,10.0,4.17,True
ORD-001510,2025-07-09,CUST-01053,DE,Beauty,Shampoo,2,283.39,0.0,3.29,False
ORD-001511,2024-03-28,CUST-01156,U.K.,Fashion,,5,278.24,10.0,5.56,False
ORD-001512,2025-01-06,CUST-00766,IT,Toys,Puzzle,5,129.88,0.0,4.62,False
ORD-001513,2025-11-02,CUST-00042,BE,Home,Vacuum,2,348.78,0.0,6.43,True
ORD-001514,2025-09-16,CUST-00979,FR,Sports,Tennis Racket,3,30.03,25.0,13.0,False
ORD-001515,2025-02-19,CUST-01343,DE,Fashion,T-Shirt,1,321.54,5.0,2.88,False
ORD-001516,2024-09-27,CUST-00154,FRANCE,Beauty,Razor,1,235.91,0.0,10.27,False
ORD-001517,2024-10-19,,DE,Grocery,,,294.74,0.0,8.5,False
ORD-001518,2024-05-17,CUST-00033,IT,Home,Coffee Maker,2,333.63,5.0,9.4,False
ORD-001519,2024-02-07,CUST-00733,UK,Grocery,Coffee Beans,1,362.05,20.0,12.11,0
ORD-001520,2024-01-18,CUST-00225,IT,Sports,Water Bottle,3,319.47,10.0,1.73,False
ORD-001521,2024-05-05,CUST-01253,NL,Electronics,Headphones,5,360.9,5.0,5.59,False
ORD-001522,2024-08-30,CUST-00591,UK,Electronics,Monitor,5,52.25,15.0,5.01,False
ORD-001523,2025-02-05,CUST-00310,NL,Fashion,Sneakers,3,86.35,0.0,9.54,False
ORD-001524,2024-04-02,CUST-00793,NL,Fashion,Jeans,4,335.38,0.0,6.34,False
ORD-001525,2024-03-20,,DE,Beauty,Perfume,2,128.49,0.0,5.79,False
ORD-001526,2024-09-23,CUST-00627,de,Grocery,Coffee Beans,3,174.61,5.0,10.04,False
ORD-001527,2025-05-27,CUST-01220,ES,Fashion,Sneakers,1,29.04,5.0,8.21,False
ORD-001528,2025-01-15,CUST-01168,UK,Toys,Lego Set,-1,319.32,5.0,2.54,False
ORD-001529,2025-11-12,CUST-00957,ES,Beauty,Shampoo,4,331.0,0.0,10.69,False
ORD-001530,2024-08-07,CUST-00125,IT,Fashion,Jeans,4,275.87,5.0,9.55,False
ORD-001531,2025-08-28,CUST-00324,UK,Grocery,Chocolate,2,377.54,20.0,5.01,False
ORD-001532,2024-08-13,CUST-00772,UK,Sports,Water Bottle,2,337.92,10.0,14.5,False
ORD-001533,2025-07-31,CUST-00294,BE,Fashion,Jeans,3,97.43,30.0,8.89,True
ORD-001534,2024-07-24,CUST-00589,DE,Sports,Yoga Mat,1,353.48,10.0,11.45,False
ORD-001535,2025-08-06,CUST-00013,belgique,Grocery,Olive Oil,2,375.33,0.0,11.46,False
ORD-001536,2025-03-30,CUST-00952,Netherlands,Home,Pillow,2,168.04,20.0,0.33,False
ORD-001537,2024-03-21,CUST-00376,BE,Fashion,Jeans,2,317.94,25.0,1.36,False
ORD-001538,2025-01-31,CUST-00918,UK,Grocery,Tea,5,83.15,0.0,14.28,False
ORD-001539,2025-02-07,CUST-00314,UK,Beauty,Sunscreen,4,368.1,10.0,9.88,False
ORD-001540,2025-07-07,CUST-00505,NL,Sports,Dumbbells,4,203.95,0.0,,False
ORD-001541,2024-11-23,CUST-00543,UK,Beauty,Perfume,2,321.74,0.0,0.38,False
ORD-001542,2024-03-17,CUST-00027,UK,Grocery,Tea,2,318.46,0.0,4.2,False
ORD-001543,2024-05-07,CUST-00719,IT,Sports,Tennis Racket,5,331.65,5.0,11.6,False
ORD-001544,2025-01-29,CUST-01304,IT,Fashion,Jeans,5,30.05,20.0,10.63,False
ORD-001545,2024-10-22,CUST-00201,ES,Grocery,Coffee Beans,5,355.61,10.0,7.9,False
ORD-001546,2025-08-03,CUST-00227,NL,Grocery,Chocolate,5,224.88,0.0,0.27,False
ORD-001547,2025-03-13,CUST-00344,IT,Fashion,Jacket,5,274.03,0.0,8.54,False
ORD-001548,2024-08-03,CUST-01344,BE,Home,Vacuum,5,344.77,0.0,7.93,False
ORD-001549,2024-10-15,CUST-00038,BE,Sports,Yoga Mat,3,227.08,25.0,2.44,False
ORD-001550,,CUST-00191,FR,Sports,Tennis Racket,1,248.91,0.0,14.51,False
ORD-001551,2025-09-01,CUST-00837,NL,Fashion,T-Shirt,1,329.24,15.0,11.23,False
ORD-001552,2025-04-08,CUST-00323,U.K.,Beauty,Perfume,4,20.02,0.0,13.98,False
ORD-001553,2024-03-22,CUST-00800,ES,Toys,Puzzle,5,379.82,0.0,3.86,False
ORD-001554,2025-09-20,CUST-01044,BE,Electronics,Mouse,1,129.08,30.0,5.13,False
ORD-001555,2025-02-06,CUST-00357,DE,Toys,Board Game,5,-9.99,10.0,9.13,False
ORD-001556,2025-09-30,CUST-01032,DE,Electronics,Keyboard,4,285.53,20.0,2.18,False
ORD-001557,2024-08-07,CUST-00243,DE,Grocery,Coffee Beans,3,350.46,0.0,3.66,False
ORD-001558,2025-08-28,CUST-00972,FR,Beauty,Razor,2,169.12,0.0,13.47,False
ORD-001559,2025-08-03,CUST-00618,,Toys,Action Figure,1,253.02,25.0,12.04,False
ORD-001560,2024-01-07,CUST-00220,UK,Beauty,Perfume,5,212.21,0.0,3.9,False
ORD-001561,2025-03-02,CUST-00819,IT,Beauty,Perfume,-1,147.83,5.0,0.03,yes
ORD-001562,2024-01-17,CUST-00734,ES,Fashion,T-Shirt,2,60.36,0.0,7.29,False
ORD-001563,2024-02-01,CUST-01376,FR,Home,Lamp,3,349.25,5.0,1.15,False
ORD-001564,2025-07-10,CUST-00071,BE,Grocery,Coffee Beans,4,261.53,0.0,6.16,False
ORD-001565,2024-08-06,,FRANCE,Grocery,Tea,2,395.22,10.0,6.28,False
ORD-001566,2025-05-29,CUST-00900,U.K.,Beauty,Razor,4,107.81,0.0,2.32,False
ORD-001567,2024-02-21,CUST-01170,ES,Beauty,Razor,5,50.44,10.0,8.57,False
ORD-001568,2025-04-15,CUST-00951,UK,Grocery,Coffee Beans,1,292.0,25.0,,False
ORD-001569,2024-09-07,CUST-01159,U.K.,Sports,Dumbbells,4,24.47,0.0,13.58,False
ORD-001570,2024-12-03,CUST-00151,BE,Sports,Dumbbells,5,205.92,5.0,0.08,False
ORD-001571,2024-12-15,CUST-00183,IT,Beauty,Shampoo,1,107.83,,,True
ORD-001572,2025-12-09,CUST-00531,FR,Fashion,Jacket,2,,0.0,4.79,False
ORD-001573,2025-05-15,CUST-00844,FR,Electronics,USB-C Cable,4,102.86,5.0,9.67,False
ORD-001574,2024-04-20,CUST-00262,NL,Fashion,Jacket,5,391.97,0.0,5.16,FALSE
ORD-001575,2024-12-24,CUST-01293,IT,Toys,Puzzle,4,227.71,0.0,4.09,False
ORD-001576,2024-12-27,CUST-00964,FR,Electronics,USB-C Cable,5,369.85,0.0,9.85,False
ORD-001577,2025-03-12,CUST-00637,DE,Beauty,Perfume,2,356.25,0.0,5.24,False
ORD-001578,2025-08-19,CUST-01086,UK,Electronics,Mouse,1,55.3,15.0,11.66,False
ORD-001579,2025-05-22,CUST-00629,FR,Home,Pillow,4,58.63,10.0,11.65,False
ORD-001580,2024-03-06,CUST-01155,DE,Fashion,Sneakers,2,55.34,15.0,3.85,True
ORD-001581,2025-01-04,CUST-00816,BE,Sports,Football,4,134.02,0.0,0.53,False
ORD-001582,2024-11-06,CUST-00387,de,Sports,Tennis Racket,3,64.14,0.0,2.48,False
ORD-001583,2025-02-05,CUST-00815,UK,Fashion,Sneakers,2,87.95,0.0,7.17,False
ORD-001584,2024-12-08,CUST-00184,ES,Home,Coffee Maker,1,20.35,0.0,5.25,False
ORD-001585,2025-07-29,CUST-00817,Belgium,Sports,Yoga Mat,2,287.69,0.0,0.4,False
ORD-001586,2025-09-05,CUST-01019,IT,Grocery,Coffee Beans,1,214.88,0.0,12.04,False
ORD-001587,2025-07-02,CUST-00154,IT,Grocery,Tea,2,205.17,25.0,14.85,False
ORD-001588,2025-06-27,CUST-00673,,Sports,Dumbbells,1,148.48,0.0,7.97,False
ORD-001589,2025-07-11,CUST-01099,IT,Grocery,Coffee Beans,5,113.24,5.0,5.03,False
ORD-001590,2025-09-18,CUST-00794,DE,Home,Pillow,4,8.36,10.0,2.55,False
ORD-001591,2024-10-20,CUST-00727,BE,Grocery,Olive Oil,4,279.16,20.0,11.68,False
ORD-001592,2025-10-04,CUST-00334,UK,Home,Vacuum,4,168.5,15.0,12.44,False
ORD-001593,2024-07-16,CUST-00020,Netherlands,Sports,Football,2,70.6,0.0,2.9,False
ORD-001594,2024-03-20,CUST-01117,BE,Grocery,Tea,1,111.62,10.0,5.98,False
ORD-001595,2025-12-20,CUST-00778,NL,Fashion,Cap,5,228.2,0.0,1.54,False
ORD-001596,2024-04-21,CUST-01117,U.K.,Electronics,Headphones,4,302.23,10.0,2.69,False
ORD-001597,2025-09-25,CUST-00188,UK,Grocery,Coffee Beans,2,98.75,10.0,2.36,False
ORD-001598,2024-11-07,,NL,Electronics,,2,292.02,0.0,9.24,False
ORD-001599,2025-08-21,CUST-00809,FR,Electronics,USB-C Cable,0,354.72,20.0,4.96,False
ORD-001600,2024-08-06,CUST-00572,FR,Beauty,Sunscreen,,239.09,5.0,9.0,False
ORD-001601,2024-05-09,CUST-00282,belgique,Fashion,T-Shirt,1,115.64,0.0,3.19,False
ORD-001602,2025-12-29,CUST-01152,NL,Beauty,Perfume,3,14.34,15.0,13.64,False
ORD-001603,2025-12-26,CUST-00731,IT,Toys,Action Figure,2,236.63,30.0,14.23,False
ORD-001604,2024-03-05,CUST-00560,DE,Electronics,,5,318.03,15.0,13.44,0
ORD-001605,2025-04-12,CUST-00731,UK,Home,Vacuum,4,296.43,20.0,13.14,False
ORD-001606,2025-02-05,CUST-00127,belgique,Fashion,Sneakers,5,75.56,25.0,0.96,False
ORD-001607,2025-02-19,CUST-01313,NL,Fashion,Jacket,3,159.09,0.0,9.72,False
ORD-001608,2025-10-17,CUST-00839,ES,Grocery,Olive Oil,1,279.3,0.0,2.06,False
ORD-001609,2025-07-23,CUST-00246,FR,Toys,Doll,2,240.77,20.0,8.87,False
ORD-001610,2024-10-12,,ES,Sports,Yoga Mat,5,159.43,0.0,2.03,False
ORD-001611,2024-05-14,CUST-00785,belgique,Grocery,Tea,4,353.43,25.0,3.8,False
ORD-001612,2025-01-04,CUST-00662,ES,Sports,Tennis Racket,2,158.03,20.0,8.94,False
ORD-001613,2024-03-07,CUST-00233,DE,Electronics,Keyboard,2,165.45,0.0,9.73,False
ORD-001614,2025-12-15,CUST-01231,belgique,Electronics,Mouse,5,11.43,150,0.34,False
ORD-001615,2025-05-19,CUST-01122,IT,Beauty,Moisturizer,1,72.94,5.0,10.83,False
ORD-001616,2024-07-13,CUST-00838,Belgium,Grocery,Coffee Beans,4,14.75,5.0,2.29,True
,2025-07-21,CUST-00304,BE,Home,Lamp,5,19.24,15.0,10.6,False
ORD-001618,2025-11-28,CUST-00447,UK,Grocery,Coffee Beans,2,160.47,0.0,3.58,0
ORD-001619,2024-05-07,CUST-00471,ES,Sports,Yoga Mat,5,79.54,25.0,11.76,False
ORD-001620,2025-05-29,CUST-00329,UK,Beauty,Razor,5,99.37,0.0,12.2,False
ORD-001621,2024-09-26,CUST-01358,IT,Electronics,USB-C Cable,5,202.78,10.0,6.08,False
ORD-001622,2024-12-13,CUST-00574,IT,Home,Lamp,2,216.46,0.0,13.01,False
ORD-001623,2025-06-30,CUST-00353,FRANCE,Fashion,Cap,4,7.76,0.0,6.6,False
ORD-001624,2025-09-02,CUST-00394,NL,Toys,Action Figure,4,385.31,0.0,5.26,False
ORD-001625,2024-04-13,CUST-01207,IT,Sports,Tennis Racket,,384.81,,,False
ORD-001626,2024-08-10,CUST-00097,IT,Sports,Tennis Racket,1,177.72,25.0,2.07,False
ORD-001627,2025-07-13,CUST-00541,U.K.,Sports,Dumbbells,2,315.44,15.0,0.8,False
,2024-05-08,CUST-01357,UK,Home,Chair,3,67.37,0.0,7.52,False
ORD-001629,2024-12-13,CUST-00893,BE,Sports,Tennis Racket,4,,10.0,9.76,True
ORD-001630,2025-04-18,CUST-00516,BE,Beauty,Shampoo,4,101.29,0.0,10.6,False
ORD-001631,2024-05-02,CUST-00666,ES,Grocery,Chocolate,1,204.67,0.0,13.69,False
ORD-001632,2025-07-10,CUST-00110,NL,Beauty,Perfume,5,159.12,20.0,0.85,False
ORD-001633,2024-01-24,CUST-01198,IT,Toys,Board Game,1,367.95,15.0,9.38,False
ORD-001634,2025-01-02,CUST-00394,BE,Electronics,Keyboard,3,257.28,20.0,,False
ORD-001635,2025-12-15,CUST-01160,UK,Home,Coffee Maker,5,17.6,0.0,13.23,False
ORD-001636,2024-08-02,CUST-00650,IT,Sports,Dumbbells,1,149.35,0.0,14.0,False
ORD-001637,2025-12-12,,DE,Sports,Football,1,258.7,20.0,3.69,False
ORD-001638,2025-09-23,CUST-00974,Netherlands,Toys,Action Figure,1,8.51,15.0,1.77,False
ORD-001639,2024-01-24,CUST-00304,IT,Home,Coffee Maker,4,182.25,10.0,13.35,False
ORD-001640,2025-09-29,CUST-01142,UK,Toys,Doll,5,338.59,10.0,5.88,False
ORD-001641,2024-08-09,CUST-00281,IT,Beauty,Perfume,3,397.17,25.0,7.28,False
ORD-001642,2024-09-20,CUST-00471,IT,Sports,Yoga Mat,3,305.57,20.0,0.35,
ORD-001643,2025-11-01,CUST-00775,BE,Electronics,Monitor,3,162.32,20.0,6.94,False
ORD-001644,2024-06-06,CUST-00195,IT,Fashion,Sneakers,5,226.46,0.0,0.67,False
ORD-001645,2024-09-23,CUST-00125,,Toys,Lego Set,4,244.9,0.0,0.98,False
ORD-001646,2024-01-16,CUST-01287,DE,Toys,Lego Set,3,396.95,0.0,1.34,False
ORD-001647,2025-07-29,CUST-00270,DE,Toys,Board Game,3,335.31,25.0,9.55,False
ORD-001648,2024-05-12,CUST-01103,NL,Home,Coffee Maker,1,334.76,20.0,,False
ORD-001649,2024-05-22,CUST-00198,IT,Home,Pillow,2,243.24,0.0,8.94,False
ORD-001650,2024-05-22,CUST-01038,FR,Sports,Tennis Racket,2,90.41,0.0,9.96,False
ORD-001651,2024-04-02,CUST-01110,DE,Home,Lamp,3,328.31,10.0,0.46,False
ORD-001652,2024-01-11,CUST-00131,BE,Toys,Puzzle,3,-9.99,0.0,3.11,True
ORD-001653,2024-07-13,CUST-00049,IT,Toys,Doll,3,328.89,5.0,6.37,False
ORD-001654,2025-08-22,CUST-00646,FR,Fashion,Jacket,3,56.95,0.0,3.34,False
ORD-001655,2024-10-10,CUST-00239,NL,Grocery,Tea,1,224.87,30.0,4.71,False
ORD-001656,2025-01-21,CUST-00629,de,Electronics,Headphones,3,288.07,15.0,10.94,False
ORD-001657,2025-08-15,CUST-01108,IT,Electronics,Mouse,2,155.7,30.0,5.47,False
ORD-001658,2025-12-28,CUST-00866,IT,Home,Vacuum,3,176.3,20.0,2.33,False
ORD-001659,2025-09-14,CUST-00202,FR,Beauty,Razor,5,245.63,30.0,13.08,False
ORD-001660,2024-06-02,CUST-00909,belgique,Toys,Board Game,5,383.6,0.0,9.15,False
ORD-001661,2024-03-09,CUST-00576,UK,Fashion,Sneakers,1,295.0,0.0,8.81,True
ORD-001662,2025-03-18,CUST-00610,ES,Beauty,Shampoo,4,200.92,10.0,4.74,False
ORD-001663,2025-11-21,CUST-00648,DE,Grocery,Chocolate,1,94.98,10.0,0.75,False
ORD-001664,2024-10-06,CUST-00490,IT,Toys,Doll,2,183.35,0.0,1.69,False
ORD-001665,2025-01-16,CUST-00227,U.K.,Sports,Tennis Racket,0,389.08,5.0,13.72,False
ORD-001666,2024-01-07,CUST-00950,BE,Home,Vacuum,1,95.91,0.0,,False
ORD-001667,2025-02-26,CUST-01268,FR,Beauty,Razor,5,199.04,0.0,9.18,False
ORD-001668,2024-07-11,,FR,Beauty,Shampoo,1,124.73,0.0,10.16,True
ORD-001669,2025-10-21,CUST-00471,FR,Electronics,Keyboard,3,399.03,5.0,7.43,False
ORD-001670,2024-06-15,CUST-01055,UK,Beauty,Razor,1,173.67,0.0,6.01,False
ORD-001671,2025-12-21,CUST-00858,IT,Sports,Tennis Racket,1,299.69,10.0,11.31,False
ORD-001672,2024-06-08,CUST-00205,FR,Home,Coffee Maker,3,120.56,5.0,3.88,False
ORD-001673,2025-02-17,CUST-00762,de,Sports,Football,2,101.89,,7.49,FALSE
ORD-001674,2025-12-09,CUST-00876,DE,Toys,Doll,5,181.54,0.0,0.44,False
ORD-001675,2024-10-31,CUST-00982,BE,Beauty,Perfume,5,101.99,15.0,14.18,False
ORD-001676,2025-12-06,CUST-01389,FR,Beauty,Moisturizer,1,48.13,ten,11.16,False
ORD-001677,2025-07-27,CUST-00008,BE,Electronics,Monitor,1,69.06,30.0,4.92,False
ORD-001678,2025-07-29,CUST-01094,U.K.,Fashion,Jacket,4,24.37,20.0,14.96,False
ORD-001679,2024-10-12,CUST-01072,IT,Sports,Yoga Mat,2,31.04,20.0,8.96,False
ORD-001680,2025-04-26,CUST-01345,FR,Sports,Tennis Racket,1,125.52,0.0,10.25,False
ORD-001681,2024-08-03,CUST-00264,DE,Fashion,Cap,1,199.99,0.0,3.79,False
ORD-001682,2024-06-17,,IT,Sports,Yoga Mat,3,190.98,0.0,9.36,False
ORD-001683,2024-09-07,CUST-00501,NL,Grocery,Coffee Beans,1,283.44,15.0,12.38,False
ORD-001684,2024-11-14,CUST-00159,BE,Beauty,Moisturizer,3,360.5,0.0,6.45,False
